;ID_Pedido;Data_Pedido;ID_Representante;Nome_Representante;Regional;ID_Produto;Nome_Produto;Valor_Produto;Quantidade_Vendida;Valor_Total_Venda;Nome_Cliente;Cidade_Cliente;Estado_Cliente
;10190;03/02/2020;1008;Teobaldo Junior;Sudeste;SKU9016;Webcam;R$130;16;R$2.080;Magazine Luiza;Campinas;SP
;10191;03/02/2020;1004;Isabela Carolina;Sudeste;SKU9015;Teclado ;R$80;80;R$6.400;Shoptime;Betim;MINAS
;10192;03/02/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;30;R$13.050;Casas Bahia;Belo Horizonte;MINAS
;10193;03/02/2020;1001;Maria Silva;Sudeste;SKU9006;E-Reader;R$250;71;R$17.750;Shoptime;Belo Horizonte;MINAS
;10194;03/02/2020;1008;Teobaldo Junior;Sudeste;SKU9015;Teclado ;R$80;74;R$5.920;Magazine Luiza;Rio de Janeiro;RJ
;10195;04/02/2020;1004;Isabela Carolina;Sudeste;SKU9004;Celular Modelo 2;R$1.200;70;R$84.000;Ponto Frio;Rio de Janeiro;RJ
;10196;04/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;35;R$63.000;Ricardo Eletro;Betim;MINAS
;10197;04/02/2020;1003;Paulo Ferreira;Sudeste;SKU9007;Headphone;R$150;39;R$5.850;Shoptime;Betim;MINAS
;10198;04/02/2020;1008;Teobaldo Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;80;R$96.000;Ponto Frio;Betim;MINAS
;10199;05/02/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;59;R$47.200;Shoptime;Rio de Janeiro;RJ
;10200;05/02/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;41;R$3.280;Ricardo Eletro;Belo Horizonte;MINAS
;10201;05/02/2020;1001;Maria Silva;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;23;R$33.350;Ricardo Eletro;Campinas;SP
;10202;05/02/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;72;R$5.760;Ponto Frio;Betim;MINAS
;10203;05/02/2020;1001;Maria Silva;Sudeste;SKU9012;Smart TV;R$1.998;57;R$113.886;Carrefour;Guarapari;ES
;10204;05/02/2020;1003;Paulo Ferreira;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;39;R$56.550;amazon;Belo Horizonte;MINAS
;10205;05/02/2020;1007;Alex Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;29;R$42.050;Shoptime;São Paulo;SP
;10206;06/02/2020;1007;Alex Souza;Sudeste;SKU9002;Carregador Portátil;R$80;25;R$2.000;Ponto Frio;Guarapari;ES
;10207;06/02/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;40;R$68.000;kabum;Betim;MINAS
;10208;06/02/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;61;R$4.880;Carrefour;Rio de Janeiro;RJ
;10209;06/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;79;R$142.200;Ponto Frio;São Paulo;SP
;10210;06/02/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;100;R$25.000;kabum;Vitória;ES
;10211;06/02/2020;1006;Mário Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;75;R$108.750;Magazine Luiza;Guarapari;ES
;10212;06/02/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;8;R$640;Casas Bahia;Betim;MINAS
;10213;06/02/2020;1007;Alex Souza;Sudeste;SKU9008;Mouse;R$88;74;R$6.512;Ricardo Eletro;São Paulo;SP
;10214;06/02/2020;1007;Alex Souza;Sudeste;SKU9001;Caixa de Som;R$55;10;R$550;Ricardo Eletro;Belo Horizonte;MINAS
;10215;06/02/2020;1003;Paulo Ferreira;Sudeste;SKU9001;Caixa de Som;R$55;37;R$2.035;Ricardo Eletro;Guarapari;ES
;10216;07/02/2020;1007;Alex Souza;Sudeste;SKU9008;Mouse;R$88;28;R$2.464;amazon;Niterói;RJ
;10217;07/02/2020;1001;Maria Silva;Sudeste;SKU9004;Celular Modelo 2;R$1.200;8;R$9.600;Ponto Frio;Vitória;ES
;10218;07/02/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;99;R$197.802;Carrefour;Rio de Janeiro;RJ
;10219;07/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;31;R$55.800;Magazine Luiza;Vitória;ES
;10220;07/02/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;70;R$5.600;Casas Bahia;São Paulo;SP
;10221;07/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;43;R$5.590;Shoptime;Belo Horizonte;MINAS
;10222;08/02/2020;1008;Teobaldo Junior;Sudeste;SKU9016;Webcam;R$130;47;R$6.110;amazon;Betim;MINAS
;10223;08/02/2020;1006;Mário Junior;Sudeste;SKU9001;Caixa de Som;R$55;56;R$3.080;Casas Bahia;Rio de Janeiro;RJ
;10224;08/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;52;R$6.760;Ricardo Eletro;São Paulo;SP
;10225;08/02/2020;1005;Tais Fernandes;Sudeste;SKU9002;Carregador Portátil;R$80;18;R$1.440;Casas Bahia;Betim;MINAS
;10226;08/02/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;48;R$12.000;Carrefour;Campinas;SP
;10227;08/02/2020;1004;Isabela Carolina;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;64;R$92.800;kabum;Belo Horizonte;MINAS
;10228;08/02/2020;1003;Paulo Ferreira;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;75;R$166.500;Magazine Luiza;Belo Horizonte;MINAS
;10229;08/02/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;64;R$5.120;Ricardo Eletro;Niterói;RJ
;10230;08/02/2020;1004;Isabela Carolina;Sudeste;SKU9014;Tablet;R$1.700;69;R$117.300;Carrefour;Belo Horizonte;MINAS
;10231;08/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;85;R$11.050;Ricardo Eletro;Guarapari;ES
;10232;08/02/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;36;R$28.800;Ponto Frio;Guarapari;ES
;10233;08/02/2020;1005;Tais Fernandes;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;9;R$38.700;amazon;Rio de Janeiro;RJ
;10234;09/02/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;58;R$14.500;Carrefour;Belo Horizonte;MINAS
;10235;09/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;58;R$7.540;Ricardo Eletro;Guarapari;ES
;10236;09/02/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;44;R$74.800;Magazine Luiza;Campinas;SP
;10237;09/02/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;56;R$44.800;Ponto Frio;Niterói;RJ
;10238;09/02/2020;1003;Paulo Ferreira;Sudeste;SKU9004;Celular Modelo 2;R$1.200;23;R$27.600;Casas Bahia;Rio de Janeiro;RJ
;10239;09/02/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;47;R$37.600;Shoptime;Vitória;ES
;10240;10/02/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;92;R$7.360;Magazine Luiza;Niterói;RJ
;10241;10/02/2020;1008;Teobaldo Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;78;R$113.100;Ponto Frio;Betim;MINAS
;10242;10/02/2020;1002;Lucas Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;89;R$382.700;Carrefour;Rio de Janeiro;RJ
;10243;10/02/2020;1003;Paulo Ferreira;Sudeste;SKU9003;Celular Modelo 1;R$800;96;R$76.800;Carrefour;Belo Horizonte;MINAS
;10244;11/02/2020;1007;Alex Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;76;R$110.200;Shoptime;São Paulo;SP
;10245;11/02/2020;1009;Felipe Seixas;Sudeste;SKU9001;Caixa de Som;R$55;67;R$3.685;amazon;Guarapari;ES
;10246;11/02/2020;1004;Isabela Carolina;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;96;R$412.800;kabum;Guarapari;ES
;10247;11/02/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;22;R$48.840;Ponto Frio;Niterói;RJ
;10248;11/02/2020;1004;Isabela Carolina;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;82;R$118.900;Magazine Luiza;Rio de Janeiro;RJ
;10249;12/02/2020;1004;Isabela Carolina;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;56;R$124.320;Carrefour;São Paulo;SP
;10250;12/02/2020;1005;Tais Fernandes;Sudeste;SKU9007;Headphone;R$150;20;R$3.000;Shoptime;Niterói;RJ
;10251;12/02/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;45;R$36.000;Shoptime;Vitória;ES
;10252;12/02/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;98;R$217.560;kabum;Rio de Janeiro;RJ
;10253;12/02/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;61;R$3.355;Casas Bahia;Guarapari;ES
;10254;12/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;40;R$72.000;Ponto Frio;São Paulo;SP
;10255;13/02/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;43;R$34.400;amazon;Belo Horizonte;MINAS
;10256;13/02/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;8;R$34.400;Magazine Luiza;Campinas;SP
;10257;13/02/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;72;R$5.760;Carrefour;Rio de Janeiro;RJ
;10258;13/02/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;64;R$108.800;Casas Bahia;Belo Horizonte;MINAS
;10259;13/02/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;95;R$7.600;amazon;Niterói;RJ
;10260;13/02/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;79;R$6.952;kabum;Niterói;RJ
;10261;13/02/2020;1003;Paulo Ferreira;Sudeste;SKU9001;Caixa de Som;R$55;85;R$4.675;amazon;Niterói;RJ
;10262;13/02/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;11;R$47.300;Ricardo Eletro;Vitória;ES
;10263;14/02/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;23;R$1.840;amazon;Campinas;SP
;10264;14/02/2020;1009;Felipe Seixas;Sudeste;SKU9013;SSD;R$435;76;R$33.060;amazon;Belo Horizonte;MINAS
;10265;14/02/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;42;R$33.600;Ricardo Eletro;Guarapari;ES
;10266;14/02/2020;1001;Maria Silva;Sudeste;SKU9004;Celular Modelo 2;R$1.200;73;R$87.600;Ponto Frio;Vitória;ES
;10267;14/02/2020;1005;Tais Fernandes;Sudeste;SKU9013;SSD;R$435;5;R$2.175;Carrefour;São Paulo;SP
;10268;14/02/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;58;R$4.640;Magazine Luiza;São Paulo;SP
;10269;14/02/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;85;R$21.250;Ricardo Eletro;Vitória;ES
;10270;15/02/2020;1008;Teobaldo Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;52;R$75.400;amazon;Rio de Janeiro;RJ
;10271;15/02/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;68;R$29.580;amazon;Rio de Janeiro;RJ
;10272;15/02/2020;1005;Tais Fernandes;Sudeste;SKU9002;Carregador Portátil;R$80;100;R$8.000;Shoptime;Vitória;ES
;10273;15/02/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;10;R$12.000;Casas Bahia;Guarapari;ES
;10274;15/02/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;48;R$38.400;Ricardo Eletro;Betim;MINAS
;10275;15/02/2020;1007;Alex Souza;Sudeste;SKU9014;Tablet;R$1.700;84;R$142.800;Casas Bahia;Campinas;SP
;10276;16/02/2020;1009;Felipe Seixas;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;91;R$131.950;Ponto Frio;Betim;MINAS
;10277;16/02/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;90;R$72.000;Carrefour;Belo Horizonte;MINAS
;10278;16/02/2020;1006;Mário Junior;Sudeste;SKU9006;E-Reader;R$250;71;R$17.750;Shoptime;Vitória;ES
;10279;16/02/2020;1007;Alex Souza;Sudeste;SKU9001;Caixa de Som;R$55;28;R$1.540;Ricardo Eletro;Belo Horizonte;MINAS
;10280;16/02/2020;1001;Maria Silva;Sudeste;SKU9008;Mouse;R$88;31;R$2.728;kabum;Niterói;RJ
;10281;16/02/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;47;R$6.110;Ponto Frio;Belo Horizonte;MINAS
;10282;17/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;51;R$91.800;Magazine Luiza;Vitória;ES
;10283;17/02/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;36;R$3.168;kabum;Guarapari;ES
;10284;17/02/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;74;R$5.920;Shoptime;São Paulo;SP
;10285;17/02/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;96;R$24.000;Casas Bahia;Guarapari;ES
;10286;17/02/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;65;R$110.500;amazon;Vitória;ES
;10287;17/02/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;38;R$3.040;Ricardo Eletro;Niterói;RJ
;10288;17/02/2020;1007;Alex Souza;Sudeste;SKU9015;Teclado ;R$80;27;R$2.160;Shoptime;Vitória;ES
;10289;17/02/2020;1003;Paulo Ferreira;Sudeste;SKU9016;Webcam;R$130;7;R$910;Shoptime;Guarapari;ES
;10290;17/02/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;6;R$330;Casas Bahia;Guarapari;ES
;10291;18/02/2020;1006;Mário Junior;Sudeste;SKU9006;E-Reader;R$250;49;R$12.250;Shoptime;Vitória;ES
;10292;18/02/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;12;R$20.400;Casas Bahia;Campinas;SP
;10293;18/02/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;30;R$7.500;Ponto Frio;Rio de Janeiro;RJ
;10294;18/02/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;17;R$2.210;Carrefour;Rio de Janeiro;RJ
;10295;18/02/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;20;R$16.000;kabum;Rio de Janeiro;RJ
;10296;18/02/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;66;R$5.280;Shoptime;Vitória;ES
;10297;18/02/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;81;R$64.800;kabum;Rio de Janeiro;RJ
;10298;19/02/2020;1006;Mário Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;50;R$40.000;Shoptime;São Paulo;SP
;10299;19/02/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;30;R$2.400;Casas Bahia;Betim;MINAS
;10300;19/02/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;71;R$56.800;Ponto Frio;Niterói;RJ
;10301;19/02/2020;1008;Teobaldo Junior;Sudeste;SKU9015;Teclado ;R$80;52;R$4.160;Magazine Luiza;Rio de Janeiro;RJ
;10302;19/02/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;35;R$5.250;Ricardo Eletro;São Paulo;SP
;10303;19/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;63;R$8.190;Shoptime;Belo Horizonte;MINAS
;10304;19/02/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;28;R$62.160;Casas Bahia;Guarapari;ES
;10305;19/02/2020;1007;Alex Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;57;R$68.400;Carrefour;Rio de Janeiro;RJ
;10306;19/02/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;81;R$179.820;Ricardo Eletro;Betim;MINAS
;10307;19/02/2020;1008;Teobaldo Junior;Sudeste;SKU9016;Webcam;R$130;29;R$3.770;Magazine Luiza;Campinas;SP
;10308;19/02/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;54;R$232.200;amazon;Rio de Janeiro;RJ
;10309;19/02/2020;1002;Lucas Souza;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;87;R$193.140;Carrefour;São Paulo;SP
;10310;20/02/2020;1004;Isabela Carolina;Sudeste;SKU9013;SSD;R$435;6;R$2.610;Ricardo Eletro;Rio de Janeiro;RJ
;10311;21/02/2020;1001;Maria Silva;Sudeste;SKU9006;E-Reader;R$250;54;R$13.500;kabum;Rio de Janeiro;RJ
;10312;21/02/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;10;R$550;Magazine Luiza;Niterói;RJ
;10313;21/02/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;63;R$5.040;Magazine Luiza;Niterói;RJ
;10314;21/02/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;8;R$640;amazon;Guarapari;ES
;10315;21/02/2020;1006;Mário Junior;Sudeste;SKU9014;Tablet;R$1.700;63;R$107.100;Shoptime;São Paulo;SP
;10316;21/02/2020;1001;Maria Silva;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;72;R$309.600;kabum;Belo Horizonte;MINAS
;10317;22/02/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;45;R$54.000;Ponto Frio;Guarapari;ES
;10318;22/02/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;9;R$38.700;Casas Bahia;São Paulo;SP
;10319;22/02/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;37;R$4.810;Carrefour;Guarapari;ES
;10320;22/02/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;45;R$193.500;amazon;Rio de Janeiro;RJ
;10321;22/02/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;100;R$13.000;Shoptime;Belo Horizonte;MINAS
;10322;22/02/2020;1005;Tais Fernandes;Sudeste;SKU9002;Carregador Portátil;R$80;76;R$6.080;Carrefour;Vitória;ES
;10323;22/02/2020;1003;Paulo Ferreira;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;9;R$19.980;Magazine Luiza;Belo Horizonte;MINAS
;10324;22/02/2020;1009;Felipe Seixas;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;75;R$108.750;Magazine Luiza;São Paulo;SP
;10325;23/02/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;49;R$108.780;Ponto Frio;Betim;MINAS
;10326;23/02/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;40;R$3.200;Ricardo Eletro;Vitória;ES
;10327;23/02/2020;1007;Alex Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;86;R$68.800;Magazine Luiza;Betim;MINAS
;10328;23/02/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;16;R$68.800;kabum;Rio de Janeiro;RJ
;10329;23/02/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;56;R$3.080;amazon;Rio de Janeiro;RJ
;10330;23/02/2020;1006;Mário Junior;Sudeste;SKU9008;Mouse;R$88;6;R$528;Casas Bahia;Vitória;ES
;10331;23/02/2020;1001;Maria Silva;Sudeste;SKU9007;Headphone;R$150;46;R$6.900;Carrefour;Belo Horizonte;MINAS
;10332;23/02/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;20;R$44.400;Ponto Frio;Belo Horizonte;MINAS
;10333;23/02/2020;1009;Felipe Seixas;Sudeste;SKU9012;Smart TV;R$1.998;44;R$87.912;Shoptime;Vitória;ES
;10334;24/02/2020;1006;Mário Junior;Sudeste;SKU9014;Tablet;R$1.700;71;R$120.700;amazon;Vitória;ES
;10335;24/02/2020;1002;Lucas Souza;Sudeste;SKU9012;Smart TV;R$1.998;85;R$169.830;amazon;Rio de Janeiro;RJ
;10336;25/02/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;38;R$3.040;kabum;Guarapari;ES
;10337;25/02/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;94;R$112.800;Ponto Frio;São Paulo;SP
;10338;25/02/2020;1006;Mário Junior;Sudeste;SKU9014;Tablet;R$1.700;80;R$136.000;Shoptime;São Paulo;SP
;10339;25/02/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;31;R$2.480;amazon;Niterói;RJ
;10340;25/02/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;44;R$35.200;Ricardo Eletro;São Paulo;SP
;10341;25/02/2020;1004;Isabela Carolina;Sudeste;SKU9012;Smart TV;R$1.998;61;R$121.878;Ponto Frio;Rio de Janeiro;RJ
;10342;26/02/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;19;R$1.520;amazon;Niterói;RJ
;10343;26/02/2020;1004;Isabela Carolina;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;92;R$395.600;Ponto Frio;Rio de Janeiro;RJ
;10344;26/02/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;14;R$11.200;Carrefour;Rio de Janeiro;RJ
;10345;26/02/2020;1003;Paulo Ferreira;Sudeste;SKU9005;Celular Modelo 3;R$1.800;32;R$57.600;Magazine Luiza;São Paulo;SP
;10346;26/02/2020;1003;Paulo Ferreira;Sudeste;SKU9007;Headphone;R$150;64;R$9.600;Magazine Luiza;Vitória;ES
;10347;26/02/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;28;R$50.400;Casas Bahia;Guarapari;ES
;10348;26/02/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;45;R$193.500;kabum;Betim;MINAS
;10349;27/02/2020;1001;Maria Silva;Sudeste;SKU9014;Tablet;R$1.700;84;R$142.800;Ricardo Eletro;Rio de Janeiro;RJ
;10350;27/02/2020;1003;Paulo Ferreira;Sudeste;SKU9003;Celular Modelo 1;R$800;30;R$24.000;Carrefour;Belo Horizonte;MINAS
;10351;27/02/2020;1001;Maria Silva;Sudeste;SKU9012;Smart TV;R$1.998;87;R$173.826;Carrefour;Guarapari;ES
;10352;27/02/2020;1005;Tais Fernandes;Sudeste;SKU9014;Tablet;R$1.700;22;R$37.400;Casas Bahia;Rio de Janeiro;RJ
;10353;28/02/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;93;R$7.440;Casas Bahia;Betim;MINAS
;10354;28/02/2020;1008;Teobaldo Junior;Sudeste;SKU9005;Celular Modelo 3;R$1.800;33;R$59.400;Ponto Frio;Belo Horizonte;MINAS
;10355;28/02/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;92;R$133.400;Ricardo Eletro;Guarapari;ES
;10356;29/02/2020;1004;Isabela Carolina;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;37;R$53.650;amazon;Vitória;ES
;10357;29/02/2020;1005;Tais Fernandes;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;5;R$21.500;amazon;Betim;MINAS
;10358;29/02/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;80;R$7.040;Magazine Luiza;Guarapari;ES
;10359;01/03/2020;1003;Paulo Ferreira;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;55;R$79.750;Ponto Frio;Belo Horizonte;MINAS
;10360;01/03/2020;1007;Alex Souza;Sudeste;SKU9008;Mouse;R$88;54;R$4.752;Ponto Frio;Rio de Janeiro;RJ
;10361;01/03/2020;1002;Lucas Souza;Sudeste;SKU9012;Smart TV;R$1.998;48;R$95.904;amazon;Rio de Janeiro;RJ
;10362;01/03/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;15;R$25.500;Shoptime;Guarapari;ES
;10363;01/03/2020;1005;Tais Fernandes;Sudeste;SKU9002;Carregador Portátil;R$80;13;R$1.040;Carrefour;Vitória;ES
;10364;01/03/2020;1005;Tais Fernandes;Sudeste;SKU9012;Smart TV;R$1.998;81;R$161.838;Carrefour;Vitória;ES
;10365;01/03/2020;1003;Paulo Ferreira;Sudeste;SKU9001;Caixa de Som;R$55;23;R$1.265;Ponto Frio;Niterói;RJ
;10366;02/03/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;39;R$86.580;Ricardo Eletro;Guarapari;ES
;10367;02/03/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;16;R$1.408;Ponto Frio;Guarapari;ES
;10368;02/03/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;44;R$97.680;Magazine Luiza;Rio de Janeiro;RJ
;10369;02/03/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;32;R$8.000;kabum;Vitória;ES
;10370;02/03/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;43;R$6.450;Ponto Frio;Vitória;ES
;10371;03/03/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;51;R$7.650;Ponto Frio;Vitória;ES
;10372;03/03/2020;1006;Mário Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;63;R$75.600;Carrefour;Rio de Janeiro;RJ
;10373;03/03/2020;1001;Maria Silva;Sudeste;SKU9005;Celular Modelo 3;R$1.800;70;R$126.000;Casas Bahia;Vitória;ES
;10374;03/03/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;59;R$4.720;kabum;Guarapari;ES
;10375;03/03/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;57;R$14.250;Carrefour;Belo Horizonte;MINAS
;10376;03/03/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;80;R$20.000;Ricardo Eletro;Belo Horizonte;MINAS
;10377;04/03/2020;1001;Maria Silva;Sudeste;SKU9008;Mouse;R$88;54;R$4.752;kabum;Guarapari;ES
;10378;04/03/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;10;R$12.000;Casas Bahia;Belo Horizonte;MINAS
;10379;04/03/2020;1007;Alex Souza;Sudeste;SKU9012;Smart TV;R$1.998;86;R$171.828;Magazine Luiza;Rio de Janeiro;RJ
